Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0095A","Dublin Phoenix Park Ordnance Survey Road","SPO.IE.IE0095ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2006","13.520","ug/m3","86.58","","Background","suburban","-6.3490","53.3644","35.0","Dublin                                                                          ","IE001C1                                           ","516255","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","","","IE0124A","","SPO-IE0124A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2006","16.528","ug/m3","16.71","","Background","rural","-7.8297","53.2675","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","","","IE0122A","","SPO-IE0122A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2006","25.124","ug/m3","74.52","","Background","suburban","-8.9989","52.8431","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","","","IE0124A","","SPO-IE0124A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","20.496","ug/m3","23.84","","Background","rural","-7.8297","53.2675","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","","","IE0130A","","SPO-IE0130A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","17.239","ug/m3","19.45","","Background","rural","-8.3944","51.8422","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","","","IE0126A","","SPO-IE0126A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","18.366","ug/m3","93.43","","Background","rural","-6.3194","53.7314","22.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","","","IE0122A","","SPO-IE0122A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","36.061","ug/m3","24.11","","Background","suburban","-8.9989","52.8431","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0118A","Mayo Castlebar John Moore Road","SPO.IE.IE0118ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","14.331","ug/m3","92.06","","Background","suburban","-9.2997","53.8511","39.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0090A","Monaghan Kilkitt Waterworks","SPO.IE.IE0090ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","10.095","ug/m3","80.27","","Background","rural","-6.8831","54.0661","170.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0098A","Dublin Winetavern Street","SPO.IE.IE0098ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","18.301","ug/m3","96.71","","Traffic","urban","-6.2889","53.3417","15.0","Dublin                                                                          ","IE001C1                                           ","516255","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0106A","Dublin Marino Brian Road","SPO-IE0106A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","13.411","ug/m3","96.44","","Background","suburban","-6.2279","53.3682","20.0","Dublin                                                                          ","IE001C1                                           ","516255","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0110A","Cork Ballinlough Heatherton Park","SPO.IE.IE0110ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","16.669","ug/m3","94.52","","Background","suburban","-8.4571","51.8819","12.0","Cork                                                                            ","IE002C1                                           ","118713","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","","","IE0128A","","SPO-IE0128A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","24.550","ug/m3","82.19","","Traffic","suburban","-7.1061","52.2597","","Waterford                                                                       ","IE005C1                                           ","46583","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0095A","Dublin Phoenix Park Ordnance Survey Road","SPO.IE.IE0095ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","11.715","ug/m3","85.75","","Background","suburban","-6.3490","53.3644","35.0","Dublin                                                                          ","IE001C1                                           ","516255","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","","","IE0105A","","SPO-IE0105A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","18.426","ug/m3","95.07","","Traffic","urban","-6.2667","53.3472","20.0","Dublin                                                                          ","IE001C1                                           ","516255","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","","","IE0107A","","SPO-IE0107A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","14.527","ug/m3","90.96","","Traffic","urban","-8.4750","51.9000","10.0","Cork                                                                            ","IE002C1                                           ","118713","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0036A","Dublin Ballyfermot Library","SPO.IE.IE0036ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","14.824","ug/m3","70.69","","Background","suburban","-6.3523","53.3405","30.0","Dublin                                                                          ","IE001C1                                           ","516255","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","18.618","ug/m3","88.22","","Background","urban","-6.2781","53.3539","25.0","Dublin                                                                          ","IE001C1                                           ","516255","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","","","IE0129A","","SPO-IE0129A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","22.125","ug/m3","24.66","","Traffic","suburban","-6.6875","53.6586","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0125A","Galway City Bodkin Roundabout","SPO.IE.IE0125ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","15.886","ug/m3","76.99","","Traffic","suburban","-9.0492","53.2817","7.0","Galway                                                                          ","IE004C1                                           ","73963","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0131A","Dublin Blanchardstown River Road","SPO.IE.IE0131ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","16.643","ug/m3","84.97","","Traffic","suburban","-6.3699","53.3856","10.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","","","IE0133A","","SPO-IE0133A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","17.020","ug/m3","54.65","","Background","suburban","-6.2661","53.2519","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0132A","Dublin Dun Laoghaire The Glen","SPO.IE.IE0132ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","15.076","ug/m3","92.08","","Background","suburban","-6.1319","53.2858","10.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0136A","Dublin Tallaght Old Bawn Road","SPO.IE.IE0136ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","13.187","ug/m3","83.61","","Background","suburban","-6.3588","53.2805","10.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","","","IE0126A","","SPO-IE0126A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","17.103","ug/m3","88.53","","Background","rural","-6.3194","53.7314","22.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","","","IE0134A","","SPO-IE0134A_00005_100","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","19.789","ug/m3","45.08","","Background","suburban","-7.7380","54.9589","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0118A","Mayo Castlebar John Moore Road","SPO.IE.IE0118ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","15.590","ug/m3","68.58","","Background","suburban","-9.2997","53.8511","39.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0098A","Dublin Winetavern Street","SPO.IE.IE0098ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","17.504","ug/m3","90.16","","Traffic","urban","-6.2889","53.3417","15.0","Dublin                                                                          ","IE001C1                                           ","516255","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
